price,no_of_bedrooms,no_of_bathrooms,sqft_living,sqft_lot,no_of_floors,zipcode,house_age
412000.0,2,1.0,910,6282,1.0,98103,85
607000.0,4,2.5,2100,8220,1.0,98052,49
199000.0,3,1.0,1000,8512,1.0,98022,33
492500.0,4,2.75,2760,18306,1.0,98034,46
585000.0,4,2.5,2840,11044,2.0,98034,23
326995.0,3,2.5,1860,5321,2.0,98038,24
372500.0,4,2.25,1920,9660,1.0,98058,56
528000.0,2,0.75,840,40642,1.0,98070,87
400000.0,3,1.5,2390,32109,1.0,98092,49
344000.0,4,2.5,2100,8501,2.0,98022,31
409950.0,4,3.0,2430,7163,2.0,98038,21
625000.0,3,2.0,1880,4000,1.0,98199,74
304950.0,3,1.75,1350,9000,1.0,98045,37
381500.0,2,2.0,2160,35183,1.0,98092,39
215000.0,3,1.75,1430,13399,1.0,98168,78
345000.0,5,1.75,2840,12870,2.0,98178,99
363000.0,3,0.75,2510,20000,2.0,98001,63
240000.0,3,1.0,1690,20063,1.5,98001,111
548050.0,2,2.0,1930,5479,1.0,98053,19
314000.0,2,1.0,720,4920,1.0,98126,83
800000.0,4,2.5,2990,16809,2.0,98077,34
400000.0,5,1.75,2300,6720,2.0,98108,119
247000.0,1,1.0,460,4120,1.0,98055,87
540000.0,2,1.75,1240,4120,1.0,98105,118
410000.0,4,2.5,1900,15123,2.0,98045,29
525000.0,3,1.75,2120,9146,1.0,98074,43
820000.0,4,2.5,2440,5737,2.0,98119,95
1250000.0,4,2.25,3300,15375,1.5,98040,91
244000.0,2,1.0,1180,10200,1.0,98148,69
275000.0,1,1.0,520,4800,1.0,98106,94
577000.0,2,1.75,2070,23160,1.0,98199,78
446950.0,5,2.5,2250,7945,1.0,98034,47
457000.0,3,2.5,2050,5694,2.0,98065,20
320000.0,4,1.5,1310,137214,1.5,98198,98
210000.0,3,1.5,1250,9484,1.0,98042,55
220000.0,4,2.5,2130,9100,1.0,98030,46
589000.0,3,2.0,2250,8800,1.0,98116,99
435000.0,4,2.0,1880,3840,1.0,98144,120
375000.0,3,1.0,1520,10798,1.0,98028,71
1740000.0,4,3.5,4010,9654,2.0,98004,17
545000.0,2,1.75,1660,5581,1.0,98053,19
970000.0,3,2.25,3400,10000,2.0,98115,41
705000.0,2,1.75,2320,6755,1.0,98199,78
915557.0,5,3.25,3740,11536,2.0,98006,40
259000.0,4,1.5,1810,9000,1.5,98168,64
1700000.0,2,2.25,3170,3000,2.0,98109,124
427000.0,3,1.75,1680,8610,1.0,98034,55
390000.0,2,1.0,930,3100,1.0,98144,113
363000.0,3,2.5,2390,8000,2.0,98042,29
612000.0,4,2.5,2680,3626,1.5,98107,96
380000.0,4,1.75,1790,10186,1.0,98177,59
230000.0,4,3.0,1680,6003,1.0,98002,27
580000.0,3,1.75,1570,2600,1.5,98117,93
770000.0,3,1.0,2230,3200,2.0,98109,106
207200.0,4,2.0,1260,8400,1.0,98022,33
525000.0,3,2.0,1790,11430,1.0,98074,39
925000.0,3,2.5,2440,7419,1.0,98103,63
883000.0,4,2.25,2410,4000,2.0,98115,114
455000.0,4,2.5,1780,2992,2.0,98072,21
343500.0,3,2.5,1900,5194,2.0,98058,20
244000.0,2,1.0,960,8450,1.0,98155,74
397000.0,3,1.75,1640,11730,1.0,98034,57
180500.0,2,1.0,850,5000,1.0,98198,48
310000.0,3,2.75,2150,6576,1.0,98155,98
315000.0,4,2.5,2780,3969,2.0,98042,19
718000.0,3,1.0,1030,4958,1.0,98105,72
279950.0,3,1.75,1930,7267,1.0,98002,47
689000.0,3,2.5,2080,9612,1.0,98125,84
828000.0,4,2.5,3520,9901,2.0,98074,26
150000.0,2,1.0,890,8100,1.0,98146,82
505400.0,3,1.75,1640,3400,1.0,98105,98
1680000.0,5,3.25,4860,23723,2.0,98040,35
217450.0,3,1.0,1040,5000,1.0,98146,65
677000.0,4,2.5,2820,4174,2.0,98034,20
361000.0,2,2.5,1320,48787,1.0,98027,20
620000.0,3,2.5,2590,7237,2.0,98125,20
176000.0,3,2.25,1540,5449,1.0,98023,35
330000.0,3,1.0,960,7218,1.0,98034,55
290000.0,3,2.5,1190,8175,1.0,98055,38
711000.0,4,2.5,2770,9532,2.0,98029,36
295000.0,3,1.75,1060,8100,2.0,98038,41
1100000.0,5,3.25,4010,12110,2.0,98059,21
257500.0,3,2.0,1140,7078,1.0,98031,33
240000.0,4,1.0,1910,16320,1.5,98106,90
645000.0,4,2.5,2340,8955,2.0,98074,34
499000.0,2,1.75,1170,2400,1.0,98103,121
321000.0,3,1.0,1290,9526,1.5,98034,63
449000.0,3,2.5,1810,1658,3.0,98117,26
515000.0,3,2.5,1820,5280,1.0,98117,75
456000.0,4,1.5,2220,12385,1.0,98033,46
865000.0,3,3.75,3830,219106,2.0,98027,47
515500.0,4,2.5,2920,7700,2.0,98019,21
576925.0,4,2.5,2630,6100,2.0,98072,20
243000.0,3,1.75,1320,10416,1.0,98031,28
253400.0,3,2.0,1400,8640,1.0,98003,56
292000.0,3,2.5,1600,3580,2.0,98178,24
271500.0,3,2.5,1490,8005,1.0,98058,48
765000.0,2,2.5,2170,6750,1.0,98053,12
375000.0,3,3.25,1280,1730,2.0,98177,19
382880.0,3,2.0,1620,9566,1.0,98059,56
852500.0,3,2.5,2630,10100,1.0,98006,57
475000.0,3,1.5,1240,8738,1.0,98005,65
462000.0,3,1.75,1300,2580,1.0,98115,105
762400.0,3,1.75,2430,14607,1.0,98040,75
330000.0,4,1.5,1890,7540,1.0,98155,57
473000.0,3,2.25,1890,12236,1.0,98074,46
550000.0,3,1.5,2440,7200,1.0,98118,75
449500.0,3,2.25,1780,7280,1.0,98034,52
744000.0,4,2.75,2830,13059,2.0,98075,26
700000.0,4,2.0,2490,4700,1.0,98136,72
511100.0,4,2.5,1560,12220,1.5,98027,59
317950.0,3,2.5,1980,4500,2.0,98042,12
542950.0,3,2.5,2070,39768,2.0,98077,36
490000.0,3,1.75,1490,11360,1.0,98008,49
760000.0,4,3.5,3090,4060,2.0,98144,32
475000.0,3,2.25,1580,8659,1.0,98011,63
1700000.0,5,4.5,5190,23716,2.0,98040,37
435000.0,3,2.75,2692,6197,2.0,98030,17
399000.0,3,2.5,1740,3690,2.0,98065,24
627000.0,3,2.0,1940,3800,1.0,98115,97
346500.0,4,2.5,2150,5100,1.5,98106,33
412000.0,3,1.5,1320,8000,1.0,98008,67
845000.0,4,2.5,3360,40471,2.0,98077,30
373000.0,3,1.75,1850,9655,1.0,98155,65
725000.0,4,2.25,2880,8882,2.0,98115,59
376000.0,6,2.5,2420,11662,1.0,98188,59
552500.0,3,1.0,2020,4120,1.5,98118,95
365000.0,5,2.0,2280,19000,1.5,98166,100
700000.0,4,2.5,3010,46173,2.0,98053,28
315000.0,4,2.25,2550,9736,1.0,98002,57
262500.0,4,2.0,1540,5110,1.0,98118,67
660000.0,3,2.25,2280,6150,2.0,98136,40
340000.0,4,2.5,2450,6941,2.0,98042,18
660500.0,5,2.5,2950,5500,1.5,98144,106
280000.0,1,1.0,690,1950,1.0,98117,96
267000.0,1,1.0,800,2480,1.0,98108,105
230000.0,2,1.0,1470,25661,1.5,98059,92
417000.0,3,2.25,1840,11403,2.0,98045,31
252000.0,3,1.0,1170,9730,1.0,98055,56
791000.0,5,1.75,2344,4800,1.5,98103,103
415000.0,1,1.0,1230,3774,1.0,98103,100
339000.0,3,1.75,1150,13278,1.0,98053,58
158000.0,3,1.0,1140,10477,1.0,98168,82
535000.0,3,1.0,1660,5100,1.0,98136,67
818900.0,3,1.0,1080,4120,1.0,98115,105
550000.0,4,2.0,1720,4000,1.0,98105,74
240000.0,2,1.0,590,8717,1.0,98133,71
590000.0,3,3.25,1290,1230,2.0,98119,16
369300.0,3,1.5,1480,21320,1.0,98027,57
510000.0,4,2.5,2600,118666,1.0,98027,43
542500.0,3,2.5,2040,10086,2.0,98052,37
262500.0,3,1.0,970,7854,1.0,98056,44
900000.0,6,3.0,2620,4350,1.0,98117,67
1100000.0,4,3.5,4560,41636,2.0,98006,29
368000.0,3,1.75,1750,14400,1.0,98166,73
825000.0,4,3.5,3620,6499,2.5,98177,21
343500.0,3,2.0,1660,7509,1.0,98059,22
273500.0,4,1.0,1360,6000,1.0,98168,80
1000000.0,3,2.5,2044,5610,2.0,98033,28
770000.0,5,3.0,2370,6000,1.5,98107,98
400000.0,3,2.0,1170,3868,1.5,98118,99
225000.0,3,1.0,1660,7210,1.0,98001,61
345000.0,4,1.0,2020,18150,1.0,98028,69
450000.0,3,2.5,2530,8116,2.0,98011,23
334850.0,2,1.0,870,5635,1.0,98116,76
605000.0,5,3.0,3670,9600,1.0,98108,69
760000.0,5,3.5,3180,14000,2.0,98006,27
390000.0,2,1.5,1870,12960,1.5,98118,98
488000.0,3,2.5,1940,5660,2.0,98072,23
3300000.0,3,3.25,4220,41300,1.0,98008,66
1060000.0,5,4.5,4820,13165,2.0,98077,34
608000.0,3,2.0,2400,217800,2.0,98038,49
1390000.0,3,2.25,2930,6000,2.0,98112,24
299950.0,2,1.0,800,3000,1.0,98118,120
818000.0,3,3.25,2200,4800,2.0,98103,81
355000.0,3,2.5,2400,9701,1.0,98023,34
1860000.0,5,3.25,5570,9600,2.0,98105,72
660000.0,3,3.25,1980,2850,3.0,98103,37
2370000.0,3,2.25,3530,17450,1.0,98040,94
1210000.0,4,2.5,3430,35120,2.0,98033,40
255950.0,3,2.5,1720,3676,2.0,98031,32
475000.0,3,1.5,1930,11092,1.0,98074,41
362950.0,4,1.75,2140,159865,1.0,98031,64
452000.0,3,1.75,1110,9012,1.0,98052,58
315000.0,3,1.75,1970,8200,1.0,98168,60
330950.0,3,2.5,1630,2844,2.0,98118,21
535000.0,5,2.25,2520,49222,2.0,98027,46
479000.0,4,2.25,2270,9464,1.5,98146,84
340000.0,3,2.5,1212,1174,3.0,98125,20
312000.0,4,2.0,1890,8362,1.0,98188,58
305000.0,3,2.25,1370,6600,2.0,98038,31
270000.0,3,2.5,1770,7336,2.0,98030,28
529999.0,3,2.5,1710,1664,2.0,98199,21
587100.0,2,1.0,1190,6967,1.0,98040,78
459800.0,3,2.0,1690,16061,1.0,98074,40
451000.0,4,1.75,1680,7800,1.0,98008,58
2480000.0,3,3.25,4340,4947,2.0,98107,31
525000.0,3,2.25,2040,435600,2.0,98022,41
250000.0,2,1.0,1110,26051,1.0,98168,73
475000.0,5,2.0,2040,6180,2.0,98118,116
235000.0,4,1.5,1920,11595,1.0,98002,62
230000.0,3,1.5,1330,9548,1.0,98042,57
581000.0,4,1.0,1630,2566,1.5,98122,103
415000.0,3,1.0,1520,9030,1.0,98007,68
522500.0,3,1.0,1520,9030,1.0,98007,68
383000.0,3,1.5,1340,7725,1.0,98056,57
315000.0,3,1.75,2500,8289,1.0,98056,66
591000.0,3,2.0,1460,3600,2.0,98122,122
750000.0,4,2.25,3140,12150,2.0,98074,45
430000.0,3,1.75,2150,4333,1.0,98136,68
712000.0,4,2.5,3140,32336,1.5,98072,29
510000.0,3,2.5,2310,53578,1.0,98072,43
480000.0,2,1.0,710,4800,1.0,98112,74
538000.0,3,1.0,1460,7200,1.0,98103,118
464000.0,2,2.75,730,5000,1.0,98126,95
476000.0,3,2.5,1440,3840,2.0,98053,23
349500.0,3,2.0,1130,16875,1.0,98155,77
270000.0,3,2.25,1810,8262,2.0,98023,43
740000.0,3,2.5,2710,18480,2.0,98034,46
395000.0,4,2.5,2740,8336,2.0,98031,34
498000.0,3,2.5,1690,4088,2.0,98053,20
339900.0,3,2.5,1470,4675,2.0,98065,25
539000.0,3,2.5,2830,9972,2.0,98019,18
400000.0,3,1.0,1410,9704,1.0,98074,41
225000.0,3,2.5,2170,11745,1.0,98058,57
330000.0,3,2.25,1340,4080,1.5,98144,117
1390000.0,3,3.0,2480,5500,2.0,98199,74
490000.0,3,2.75,1990,31200,1.0,98029,38
260000.0,4,2.75,2240,7200,1.0,98001,57
469900.0,4,2.5,2990,8913,2.0,98058,33
493000.0,6,1.75,2120,3801,1.5,98115,99
740000.0,4,2.25,2920,46355,2.0,98024,26
148900.0,4,1.75,1700,6000,1.0,98002,57
475000.0,2,2.5,1620,14467,2.0,98074,43
415000.0,2,1.0,760,4000,1.0,98117,80
229500.0,3,1.0,1230,6000,1.0,98002,57
1360000.0,5,3.75,4960,13990,2.0,98006,23
385000.0,4,2.5,2030,11375,1.0,98028,55
230000.0,3,2.25,1830,11331,1.0,98001,59
425000.0,2,1.0,970,2700,1.0,98115,98
189900.0,2,1.0,1000,4179,1.0,98002,110
238000.0,2,1.0,750,6480,1.0,98106,81
968060.0,4,2.5,2620,16200,1.0,98033,74
921000.0,4,1.5,2220,9496,1.0,98004,70
380000.0,5,1.75,3000,6000,1.0,98178,66
285000.0,1,1.0,1060,54846,1.0,98070,89
449000.0,4,2.5,1980,5400,2.0,98056,26
625000.0,4,1.0,1600,5500,1.5,98117,78
318989.0,4,2.25,2000,9000,1.0,98023,46
445000.0,3,1.5,1310,1266,2.0,98116,22
750000.0,3,1.0,1120,8549,1.0,98004,72
959000.0,3,2.5,3320,11875,1.0,98034,45
330000.0,3,2.5,2370,9102,2.0,98023,34
425000.0,2,1.5,830,1241,2.0,98119,19
280000.0,3,1.0,940,7913,1.0,98155,76
476500.0,4,2.5,2250,50155,2.0,98045,26
556000.0,3,2.25,2020,3600,2.0,98033,26
1860000.0,4,5.25,5240,320917,2.0,98024,18
637000.0,4,3.5,4083,68377,2.0,98001,19
405000.0,3,2.0,1450,6081,1.0,98155,55
397000.0,5,1.0,1170,6757,1.0,98125,80
895990.0,4,2.75,3555,6565,2.0,98053,10
259000.0,3,2.0,1610,14046,2.0,98028,91
420000.0,2,1.0,960,112384,1.0,98028,69
518000.0,3,2.5,1680,2096,2.0,98117,16
425000.0,3,1.75,1380,8182,1.0,98133,82
182500.0,2,1.0,1040,13920,1.0,98198,51
549900.0,3,1.5,1380,3031,1.5,98117,95
445000.0,3,1.75,1850,16863,1.0,98034,44
452000.0,2,1.75,1740,5400,1.0,98115,78
715000.0,5,1.75,1920,6500,1.0,98112,73
559000.0,3,2.5,2010,5200,2.0,98034,35
3300000.0,5,6.25,8020,21738,2.0,98006,23
250000.0,4,1.75,1860,7350,1.0,98031,47
1230000.0,5,4.0,4390,6656,2.0,98199,16
276500.0,4,2.25,2380,128937,1.0,98038,64
440000.0,4,2.5,2880,7386,2.0,98058,37
543200.0,6,2.25,2820,15600,1.5,98166,84
250000.0,1,1.0,750,4000,1.0,98136,106
625000.0,4,2.5,1750,9000,1.0,98052,47
530100.0,3,1.0,1540,3399,1.5,98117,98
549900.0,2,1.75,1140,936,2.0,98105,10
430000.0,4,1.5,1560,6534,1.0,98007,62
835000.0,3,2.5,2960,6856,2.0,98074,15
409500.0,4,2.75,2140,13000,1.0,98028,56
329000.0,4,2.5,1600,6765,1.0,98106,77
940000.0,4,2.75,2080,4000,1.5,98107,112
539950.0,3,2.0,1560,3200,1.5,98109,114
579950.0,4,2.5,2880,213444,1.0,98092,40
881000.0,5,3.0,2510,4125,1.5,98144,99
362500.0,3,1.0,960,5424,1.5,98115,108
243950.0,2,1.0,1120,35500,1.0,98022,63
658000.0,4,2.75,3310,6166,2.0,98065,16
218250.0,3,1.5,1080,9774,1.0,98023,56
655000.0,4,2.5,2860,12394,2.0,98075,25
255000.0,3,2.0,1490,7599,1.0,98042,34
215000.0,3,1.0,1210,7175,1.0,98106,106
1270000.0,3,1.75,2240,5657,1.5,98105,83
2920000.0,4,4.75,4575,24085,2.5,98112,98
424305.0,3,2.5,1600,5960,2.0,98168,114
494000.0,4,1.75,2090,4300,1.5,98136,99
560000.0,4,2.5,2260,3713,2.0,98034,21
130000.0,3,1.0,1200,7000,2.0,98116,116
468000.0,4,2.5,2480,176418,1.5,98022,97
480000.0,5,3.0,2240,15435,1.0,98155,72
475000.0,3,1.75,1550,4054,1.5,98115,98
285000.0,4,1.75,2130,8151,1.0,98031,57
765000.0,5,3.0,2870,5700,1.0,98103,60
208000.0,2,1.0,1160,5750,1.0,98065,100
372000.0,3,2.5,2430,5000,2.0,98042,23
470000.0,2,1.0,900,5512,1.0,98115,77
451000.0,5,2.75,2830,8925,1.5,98034,57
442200.0,4,1.75,1620,8132,1.0,98052,50
330000.0,4,2.5,2510,8580,2.0,98023,33
335000.0,3,1.75,1790,5120,1.0,98106,75
280000.0,3,2.0,1640,13249,1.0,98032,29
625000.0,3,1.75,2240,6050,1.0,98116,74
345000.0,3,2.5,1870,3584,2.0,98058,21
255950.0,4,1.0,1500,11050,1.0,98058,60
570000.0,4,1.0,1490,6000,1.5,98136,106
685000.0,3,1.5,2230,8558,2.0,98040,64
273148.0,3,1.75,1710,7210,1.0,98031,50
246500.0,3,2.5,1620,7686,2.0,98038,35
349950.0,5,2.5,2250,7176,1.0,98055,41
545000.0,4,2.0,1700,2350,1.0,98117,98
403000.0,3,2.5,1502,1400,3.0,98115,19
299950.0,4,2.5,1900,4054,2.0,98042,21
792000.0,3,2.5,3320,12840,1.0,98075,34
418000.0,5,2.5,1980,10205,1.0,98115,95
332500.0,4,1.0,1670,8102,1.5,98166,80
337000.0,3,2.5,2235,43560,1.0,98010,49
212000.0,2,1.0,1070,7386,1.0,98108,75
542000.0,2,2.25,1800,2819,2.0,98008,45
622500.0,4,2.5,2980,8107,2.0,98065,24
260000.0,3,1.75,1670,8511,1.0,98001,39
525000.0,3,1.75,2620,38350,1.0,98027,47
975000.0,5,3.5,5470,35071,2.0,98005,48
1140000.0,4,1.75,3080,6500,1.0,98199,83
500000.0,3,1.0,940,10360,1.0,98033,60
554000.0,5,2.25,1870,11411,1.0,98155,63
343000.0,4,2.5,2070,4500,2.0,98038,20
515000.0,2,1.75,950,15219,1.0,98028,15
492000.0,2,1.0,1290,6272,1.0,98115,102
655000.0,4,3.0,2570,8022,1.0,98052,40
290000.0,3,2.5,1600,6848,2.0,98001,24
952500.0,4,1.5,2550,5055,2.0,98112,114
235000.0,2,1.0,1010,7500,1.0,98108,83
323000.0,3,1.5,1720,7110,1.0,98106,69
1050000.0,3,2.5,2200,1970,2.0,98102,16
265000.0,0,0.75,384,213444,1.0,98070,21
200000.0,2,1.0,1400,9600,1.5,98022,83
419995.0,3,2.25,1830,7500,1.0,98155,56
1500000.0,3,3.0,3110,9015,1.0,98033,44
455000.0,3,2.5,1600,7829,2.0,98034,37
660000.0,3,3.5,3600,37982,2.0,98014,28
319000.0,3,1.0,1390,12823,1.0,98077,56
390000.0,3,1.75,2092,250905,1.0,98022,43
718500.0,3,1.5,1200,6240,1.0,98112,72
474000.0,2,1.0,1090,3160,1.0,98109,98
615750.0,4,2.0,2140,6360,2.0,98115,79
551000.0,3,2.5,2010,17362,2.0,98033,30
230000.0,3,2.25,1500,7210,1.0,98023,40
790000.0,4,2.5,3500,9198,2.0,98053,20
1230000.0,3,2.5,2660,1967,3.0,98119,17
325000.0,3,2.25,1440,6443,2.0,98019,29
705000.0,4,2.75,2780,6207,2.0,98053,23
259000.0,4,1.75,1580,8856,2.0,98045,45
306000.0,3,1.5,1250,8700,1.0,98168,65
315000.0,3,1.0,970,6828,1.0,98106,96
392500.0,3,1.0,1100,7650,1.0,98133,72
1070000.0,4,2.25,3240,12930,2.0,98040,56
350500.0,2,2.5,1290,1445,3.0,98117,25
825000.0,4,3.5,3810,9792,2.0,98146,86
235000.0,4,1.0,1500,6360,1.5,98178,80
650000.0,3,2.0,2660,257875,1.0,98024,48
675000.0,4,3.0,2400,3340,1.0,98107,60
265000.0,4,1.0,1860,8505,1.0,98055,69
822500.0,2,1.0,1450,7098,1.0,98109,100
705000.0,3,2.75,2260,4000,2.0,98109,68
2630000.0,6,4.75,5540,7200,2.5,98119,115
685000.0,2,1.5,1300,1676,1.0,98122,81
630000.0,4,2.0,1610,5000,2.0,98117,78
1250000.0,4,3.25,3820,24166,2.0,98040,34
359000.0,4,2.5,1820,11325,1.0,98166,48
784500.0,4,5.0,5820,13906,2.0,98042,31
850000.0,3,2.0,2470,8800,2.0,98040,63
410000.0,3,2.5,3040,6054,2.0,98042,19
252000.0,4,1.75,1120,8250,1.0,98058,58
618000.0,5,1.75,1880,18295,1.0,98005,69
265000.0,3,1.0,1070,4800,1.0,98126,77
465000.0,3,2.0,1560,8509,1.0,98034,55
240000.0,2,1.0,870,6552,1.0,98133,77
217000.0,3,1.0,1000,12000,1.0,98023,65
415000.0,4,2.25,2520,4200,1.5,98144,115
274000.0,2,2.0,1700,7992,1.0,98023,44
420000.0,5,3.0,2150,6117,1.0,98106,21
1060000.0,4,2.75,1590,6000,1.5,98112,99
1420000.0,4,5.25,4670,43950,2.0,98006,35
618500.0,3,2.0,1800,5000,1.0,98115,82
295000.0,3,1.5,1670,10800,1.0,98022,68
400000.0,3,2.0,1010,12252,1.0,98074,44
595000.0,3,2.5,2550,6677,2.0,98028,22
1730000.0,4,3.0,3700,20570,1.0,98004,48
261000.0,3,1.75,1350,7686,1.0,98038,37
780000.0,5,2.5,1660,4000,1.5,98109,95
589000.0,3,1.5,1390,5040,1.0,98105,77
230000.0,3,1.75,1720,9125,1.0,98092,43
690000.0,4,3.5,2980,2147,2.5,98029,18
524000.0,4,2.25,2190,15491,2.0,98074,43
380000.0,2,2.5,1230,987,2.0,98144,13
357500.0,3,1.0,1000,4080,1.0,98126,79
330000.0,3,2.0,2500,10697,1.0,98022,30
635000.0,5,1.75,2240,4750,1.0,98115,104
934000.0,9,3.0,2820,4480,2.0,98105,106
358500.0,2,1.75,1400,865,2.0,98029,19
401000.0,3,1.5,1470,6867,1.0,98155,69
270000.0,3,2.0,1820,7750,1.0,98023,32
705000.0,4,2.0,2060,6000,1.0,98136,70
325000.0,3,2.0,1670,17071,1.0,98014,36
384950.0,3,1.0,1540,7740,1.0,98126,115
310000.0,3,1.0,1210,9730,1.0,98133,71
829950.0,4,2.5,3430,42775,2.0,98077,32
353000.0,3,2.5,2550,6021,2.0,98030,22
170500.0,2,1.0,1060,7700,1.0,98055,43
885250.0,4,2.5,3670,49658,2.0,98074,25
2700000.0,4,3.25,4420,7850,2.0,98008,23
245000.0,3,1.5,1550,9126,1.0,98022,67
469000.0,3,2.5,1190,1290,3.0,98107,16
455000.0,3,1.0,1300,3550,1.5,98105,97
305000.0,4,2.5,2430,5959,2.0,98092,22
840000.0,7,4.5,4290,37607,1.5,98027,42
905000.0,5,3.5,3500,10155,2.0,98006,28
219200.0,3,2.0,1680,7000,1.5,98002,56
455000.0,3,1.5,1250,8004,1.0,98008,59
195000.0,2,1.0,1020,8100,1.0,98168,84
799000.0,3,1.0,1510,4178,2.0,98103,122
285000.0,2,1.0,910,8155,1.0,98155,76
300000.0,3,1.5,1320,15053,1.0,98072,45
83000.0,2,1.0,900,8580,1.0,98168,106
220000.0,2,1.0,890,4804,1.0,98133,96
174500.0,2,2.5,1240,2689,2.0,98003,38
695000.0,4,2.5,2960,10760,2.0,98029,37
255000.0,3,1.5,1020,11410,1.0,98059,65
539000.0,5,2.25,2590,7245,1.0,98008,51
552700.0,2,1.0,1100,2800,1.0,98119,99
571500.0,3,1.0,1300,6710,1.0,98040,72
263700.0,3,1.0,1200,6561,1.0,98177,74
3300000.0,8,4.0,7710,11750,3.5,98112,120
186950.0,2,2.0,1390,1302,2.0,98003,38
520000.0,3,1.75,1430,53628,2.0,98024,39
358000.0,3,1.5,1250,7194,1.0,98034,55
210000.0,2,0.75,840,49658,1.0,98168,76
3650000.0,5,3.75,5020,8694,2.0,98004,17
543000.0,4,2.25,2060,8767,2.0,98052,41
330000.0,4,2.25,2000,10679,1.0,98148,64
529000.0,3,2.0,1530,3400,1.0,98112,117
295000.0,1,1.0,700,2500,1.0,98106,117
365000.0,3,1.0,950,8450,1.0,98033,62
473000.0,3,3.0,1380,1081,3.0,98107,19
403500.0,3,1.0,1830,8004,1.0,98125,64
544000.0,3,1.5,1790,8203,1.5,98116,114
621000.0,3,1.0,1340,4000,1.5,98105,97
672600.0,3,2.25,1520,5750,2.0,98116,116
689800.0,2,1.75,1370,3125,1.0,98199,74
613000.0,3,1.5,1470,4480,1.0,98105,106
808000.0,4,2.25,2500,8866,2.0,98007,37
301000.0,3,1.0,1060,9241,1.0,98133,68
340000.0,3,1.75,1210,9635,1.0,98019,37
206000.0,3,1.0,920,8400,1.0,98032,61
550000.0,3,1.5,1340,6000,1.0,98040,64
325000.0,2,1.0,960,4800,1.5,98116,112
475000.0,3,2.5,1630,7586,2.0,98029,38
432100.0,3,1.75,1840,7350,1.0,98034,48
359000.0,3,2.0,3085,7280,1.0,98056,65
490000.0,3,1.0,920,4800,1.0,98117,98
648360.0,4,1.75,2260,7005,1.0,98033,77
340000.0,3,1.75,1730,11986,1.0,98198,106
545000.0,3,2.0,1610,8069,1.0,98006,69
115000.0,2,0.75,550,7980,1.0,98146,72
705640.0,3,2.25,2400,12350,1.0,98033,56
300000.0,3,2.25,1960,1585,2.0,98118,21
1650000.0,4,2.75,3190,14904,1.0,98004,75
1140000.0,4,3.5,3160,4200,2.0,98144,25
280000.0,3,1.75,1550,7410,1.5,98178,80
245000.0,4,1.75,1930,7650,1.0,98023,43
564000.0,4,1.0,1170,4590,1.5,98115,99
849000.0,3,1.75,2520,4534,1.0,98199,70
698000.0,3,1.75,1220,7447,1.0,98033,60
319000.0,3,1.0,960,8556,1.0,98034,53
1450000.0,3,3.5,4110,15720,1.0,98034,24
695000.0,4,3.5,3310,21050,2.0,98027,32
680000.0,4,2.75,2220,5310,1.0,98144,73
287500.0,4,2.25,2250,12000,2.0,98032,39
465000.0,3,3.25,1510,1850,2.0,98107,23
335000.0,3,1.0,1350,14212,1.0,98053,43
602000.0,4,1.75,2420,37800,1.0,98053,43
482000.0,3,2.5,2950,6545,2.0,98059,21
220000.0,5,1.0,1260,8382,1.5,98146,106
206000.0,4,2.0,1700,6025,1.0,98002,46
1100000.0,4,3.0,3320,5760,2.0,98199,70
491150.0,3,2.5,1470,3971,2.0,98053,21
390000.0,4,2.75,2500,12848,1.0,98003,49
393000.0,4,2.5,2641,8091,2.0,98031,26
635000.0,4,2.0,2260,8457,2.0,98074,32
490000.0,2,1.0,1160,5000,1.0,98117,87
770000.0,4,3.5,3680,2242,2.5,98112,94
665000.0,2,2.0,1615,4590,1.5,98103,118
287000.0,3,1.0,1250,26862,1.0,98058,59
410000.0,3,1.0,1230,7020,1.0,98116,100
562000.0,3,2.0,2510,5200,1.0,98106,99
475000.0,2,2.0,1540,54450,2.0,98053,41
387500.0,3,3.25,1860,2218,3.0,98125,23
580000.0,5,2.0,2700,10875,1.0,98007,62
930000.0,3,2.5,3290,6830,2.0,98052,24
625000.0,3,1.75,2700,18893,1.0,98010,76
325000.0,3,2.0,1570,5600,1.0,98058,25
235000.0,3,1.75,1950,8712,1.0,98055,64
450000.0,2,1.0,1380,4390,1.0,98115,93
745000.0,4,2.75,2410,5650,1.5,98116,115
223000.0,4,2.0,1200,8470,1.0,98023,63
630000.0,4,1.75,1770,12278,1.0,98115,87
413450.0,3,2.5,1540,1614,3.0,98103,16
720000.0,5,2.75,2860,5379,2.0,98052,19
339000.0,3,1.5,1740,21980,1.0,98042,51
1120000.0,4,3.5,2830,4000,1.5,98144,105
839000.0,5,4.0,4280,11307,2.0,98027,28
2950000.0,4,3.25,3890,25470,2.0,98105,101
568000.0,4,2.0,2340,50233,1.0,98075,58
269000.0,3,2.0,1410,10577,1.0,98030,30
382000.0,2,2.0,1350,2560,1.0,98052,50
574000.0,2,2.25,1100,1114,2.0,98122,15
405000.0,3,2.5,2070,4697,2.0,98065,22
572000.0,3,2.5,2360,9938,1.0,98027,37
675000.0,4,2.25,2760,12100,2.0,98074,48
165000.0,4,1.0,1220,7980,1.5,98178,80
260000.0,4,1.0,1220,7980,1.5,98178,80
